Name,F_H_AprilRabbit,
605,False,

F_Generic2D,True,174,1|False||True|0%Hold%-5%0%4#8%Normal%4%0%4#8%Normal%2%0%4#0%Flick%-5%0%4#8%_None%-3%0%4#0%Normal%0%1.2%4#16%Normal%0%1.2%4#16%Hold%5%0%4#8%Normal%-4%0%4#8%Flick%5%0%4#0%Normal%-2%0%4#8%_None%5%0%4#0%Normal%-6%0%4#16%Slide%-3%0%4#16%Slide%0%0%4#8%Normal%6%0%4#24%Normal%2%0%4#24%Normal%-2%0%4#24%Normal%-6%0%4#8%Hold%0%0%4#4%Slide%-2%0%4#8%Slide%2%0%4#8%Slide%-2%0%4|True,,
F_Generic2D,True,182,1|False||True|0%Normal%-4%0%0#4%Normal%-4%0%0#4%Normal%4%0%0#4%Normal%4%0%0#4%Normal%-4%0%0#6%Normal%4%0%0#8%_None%1.9%3.1%0#12%Normal%-4%0%0#8%_None%1.9%3.1%0#0%Normal%4%0%0#16%Normal%3.5%1.5%0#16%Normal%3%2%0#16%Normal%2.5%2.5%0#16%Normal%2%3%0#16%Normal%1.5%3.5%0#16%Normal%1%4%0#16%Normal%0.5%4.5%0|False,,
F_Label,True,0,|,,
F_Line,True,190,"|8|1|LPB|4|False|OutQuad|(0.00, 4.00)|0%True%(15.00, 0.00)%(5.00, 0.00)%-1%None%False%90%1080%-1%None%False%0.5%1%1%None%False%0%(0.00, 0.00)#4%True%(5.00, 0.00)%(15.00, 0.00)%-1%InQuad%False%90%1080%-1%None%True%0.3%0%-1%InQuad%False%0%(0.00, 0.00)#4%True%(5.00, 0.00)%(-5.00, 0.00)%-1%InQuad%False%90%1080%-1%None%True%0.3%0%-1%InQuad%False%0%(0.00, 0.00)|False",,
F_Line,True,192,"|7|1|LPB|4|False|OutQuad|(0.00, 4.00)|0%True%(15.00, 0.00)%(5.00, 0.00)%-1%None%False%90%1080%-1%None%False%0.5%1%1%None%False%0%(0.00, 0.00)#4%True%(5.00, 0.00)%(15.00, 0.00)%-1%InQuad%False%90%1080%-1%None%True%0.3%0%-1%InQuad%False%0%(0.00, 0.00)#4%True%(5.00, 0.00)%(-5.00, 0.00)%-1%InQuad%False%90%1080%-1%None%True%0.3%0%-1%InQuad%False%0%(0.00, 0.00)|True",,
F_Line,True,190,"|15|2|Seconds|1|False|InOutQuad|(0.00, 0.00)|0%True%(0.00, -10.00)%(0.00, 16.00)%-1%None%True%-40%0%-1%None%True%0.4%0%-1%None%False%0%(0.00, 0.00)#4%True%(0.00, -10.00)%(0.00, 16.00)%-1%None%True%40%0%-1%None%True%0.4%0%-1%None%False%0%(0.00, 0.00)|False",,
F_CameraMove,True,190,"1|4|True|1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, 5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, 5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, -5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, -5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, -5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, -5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, 5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, 5.00)%True%1%OutQuad%Relative|False",,
F_CameraMove,True,190,"30|4|True|0%True%(0.00, 0.20, 0.00)%False%(0.00, 0.00, 3.00)%True%0%OutQuad%Relative#0%True%(0.00, -0.20, 0.00)%False%(0.00, 0.00, 3.00)%True%0.2%OutQuad%Relative|False",,
F_Generic2D,True,190,1|False||True|0%Hold%4%0%5.333333#8%Slide%4%0%5.333333#8%Hold%6%0%5.333333#8%Slide%6%0%5.333333#8%Hold%3%0%5.333333#8%Slide%3%0%5.333333#8%Hold%5%0%5.333333#8%Slide%5%0%5.333333#8%Hold%4%0%5.333333#8%Slide%4%0%5.333333#8%Hold%6%0%5.333333#8%Slide%6%0%5.333333|False,,
F_Generic2D,True,190,1|False||True|0%_None%-4%0%5.333333#8%Normal%-4%0%5.333333#4%Normal%-2%0%5.333333#16%Normal%-2%0%5.333333#8%_None%-4%0%5.333333#16%Normal%-6%0%5.333333#4%Normal%0%0%5.333333#16%Normal%0%0%5.333333#8%_None%-4%0%5.333333#16%Normal%-4%0%5.333333#8%Normal%-5%0%5.333333#8%Normal%-6%0%5.333333#16%Slide%-3%0%5.333333#16%Slide%0%0%5.333333#16%Slide%3%0%5.333333#16%Slide%6%0%5.333333#16%Slide%3%0%5.333333#16%Slide%0%0%5.333333#16%Slide%-3%0%5.333333#16%Slide%-6%0%5.333333|False,,
F_AprilRabbit_EffectNoteDrop,True,195,Flick|True,,
F_AprilRabbit_TouchHold,True,198,False%0%-5%0%2#False%0%5%0%2#False%4%-2%0%2#False%0%2%0%2|False,,
F_Generic2D,True,198,1|False||True|0%_None%0%0%0#4%_None%0%0%0#4%Normal%0%0%0#0%Normal%4%0%0#8%Normal%0%0%0#8%Normal%-4%0%0#0%Normal%0%0%0#8%Normal%0%0%0#8%_None%0%0%0#0%Normal%1%0%0#0%Slide%5%0%0#6%Slide%-2%0%0#0%Normal%3%0%0#8%_None%5%0%0#12%Normal%-5%0%0#0%Slide%-1%0%0#8%_None%-1%0%0#8%Normal%-5%0%0#8%Normal%-5%0%0#8%Normal%5%0%0|False,,
F_Generic2D,True,206,1|False||True|0%Hold%4%0%5.333333#8%Slide%4%0%5.333333#8%Hold%6%0%5.333333#8%Slide%6%0%5.333333#8%Hold%3%0%5.333333#8%Slide%3%0%5.333333#8%Hold%5%0%5.333333#8%Slide%5%0%5.333333#8%Hold%4%0%8#8%_None%4%0%5.333333#8%Hold%3%0%5.333333#8%Slide%3%0%5.333333|True,,
F_Generic2D,True,206,1|False||True|0%_None%-4%0%5.333333#8%Normal%-4%0%5.333333#4%Normal%-2%0%5.333333#16%Normal%-2%0%5.333333#8%_None%-4%0%5.333333#16%Normal%-6%0%5.333333#4%Normal%0%0%5.333333#16%Normal%0%0%5.333333#8%_None%-4%0%5.333333#16%Normal%-4%0%5.333333#24%Normal%5%0%5.333333#24%Normal%-2%0%5.333333#24%_None%-5%0%5.333333#8%Normal%-5%0%5.333333#4%Normal%5%0%5.333333#8%Normal%0%0%5.333333#8%Normal%-5%0%5.333333|True,,
F_Generic2D,True,214,1|False||True|0%Hold%-7%0%4#8%Normal%0%0%1#8%Hold%6%0%4#8%Normal%0%0%1#8%Hold%-5%0%4#8%Normal%0%0%1#8%Hold%4%0%1#8%Normal%0%0%1#8%Hold%-4%0%1.33333#8%Slide%-4%0%1#0%Slide%4%0%1#8%Slide%-4%0%1#0%Slide%4%0%1#8%Slide%-4%0%1#0%Slide%4%0%1#8%Slide%-4%0%1#0%Slide%4%0%1|False,,
F_Generic2D,True,222,1|False||True|0%Normal%0%0%0|False,,
F_Generic2D,True,229,0.5|False|NoteGenerating.P_Transform|True|0%Slide%0%0%0|False,"P_Transform!(0.00, 4.00)=0",
F_Generic2D,True,229,0.5|False|NoteGenerating.P_Transform|True|0%Slide%0%0%0|False,"P_Transform!(0.00, 4.00)=180",
F_AprilRabbit_LastNote,True,222,False,,
F_Result,True,234,,,
