Name,F_H_AprilRabbit,
605,False,

F_Line,True,56,"|1|1.6|Seconds|2|False|OutQuart|(0.00, 4.00)|0%True%(0.00, 0.00)%(0.00, 7.00)%-1%None%True%0%360%-1%None%True%0%0.5%-1%None%False%0%(0.00, 0.00)#0%True%(0.00, 0.00)%(-12.00, 0.00)%-1%None%True%90%450%-1%None%True%0%0.5%-1%None%False%0%(0.00, 0.00)#0%True%(0.00, 0.00)%(0.00, -7.00)%-1%None%True%180%540%-1%None%True%0%0.5%-1%None%False%0%(0.00, 0.00)#0%True%(0.00, 0.00)%(12.00, 0.00)%-1%None%True%270%630%-1%None%True%0%0.5%-1%None%False%0%(0.00, 0.00)",,False,
F_Label,True,0,,,,
F_CameraMove,True,63,"16|2|0|0%True%(0.00, 0.20, 0.00)%False%(0.00, 0.00, 3.00)%True%0%OutQuad%Relative#0%True%(0.00, -0.20, 0.00)%False%(0.00, 0.00, 3.00)%True%0.2%OutQuad%Relative",,False,
F_LineDrop,True,61,32|4|False|270|False|1|3,,False,
F_Line,True,63,"|8|2|Seconds|0.5|False|OutBack|(0.00, 0.00)|0%False%(5.50, 0.00)%(0.00, 0.00)%-1%None%True%80%70%-1%None%True%0.7%0%-1%None%False%0%(0.00, 0.00)",,False,
F_Generic2D,True,61,1|False||True|Normal%-4%8%0%0#Normal%-2%8%0%0#Normal%-4%4%0%0#_None%-4%4%0%0#Normal%-2%8%0%0#Normal%0%16%0%0#Normal%-4%16%0%0#_None%-4%8%0%0#Normal%0%8%0%0#Normal%2%8%0%0#Normal%-5%8%0%0#_None%3%4%0%0#Normal%3%8%0%0#Normal%0%8%0%0,,False,
F_Generic2D,True,63,1|False||True|Normal%5%32%0%4#Slide%6%10.66667%0%4#_None%6%2.666667%0%4#Normal%5%32%0%4#Slide%6%10.66667%0%4#_None%7%2.666667%0%4#Normal%5%32%0%4#Slide%6%10.66667%0%4#_None%7%2.666667%0%4#Normal%5%32%0%4#Slide%6%10.66667%0%4#_None%7%2.666667%0%4#Normal%5%32%0%4#Slide%6%10.66667%0%4#_None%7%2.666667%0%4#Normal%5%32%0%4#Slide%6%10.66667%0%4#_None%7%2.666667%0%4#Normal%5%32%0%4#Slide%6%10.66667%0%4#_None%7%2.666667%0%4#Normal%5%32%0%4#Slide%6%10.66667%0%4,,False,
F_Generic2D,True,69,1|False||True|_None%-6%8%0%0#Normal%-4%8%0%0#Normal%-2%8%0%0#Normal%-4%4%0%0#_None%-4%8%0%0#Normal%-2%4%0%0#_None%-4%4%0%0#Normal%-5%8%0%0#_None%3%8%0%0#Normal%0%4%0%0#Slide%4.5%8%0%0#Slide%1.5%8%0%0#Slide%-1.5%8%0%0#Slide%-4.5%8%0%0,,False,
F_Line,True,79,"|8|2|Seconds|0.5|False|OutBack|(0.00, 0.00)|0%False%(5.50, 0.00)%(0.00, 0.00)%-1%None%True%80%70%-1%None%True%0.7%0%-1%None%False%0%(0.00, 0.00)",,True,
F_Generic2D,True,78,1|False||True|_None%6%4%0%4#Normal%5%32%0%4#Slide%6%10.66667%0%4#_None%6%2.666667%0%4#Normal%5%32%0%4#Slide%6%10.66667%0%4#_None%7%2.666667%0%4#Normal%5%32%0%4#Slide%6%10.66667%0%4#_None%7%2.666667%0%4#Normal%5%32%0%4#Slide%6%10.66667%0%4#_None%7%2.666667%0%4#Normal%5%32%0%4#Slide%6%10.66667%0%4#_None%7%2.666667%0%4#Normal%5%32%0%4#Slide%6%10.66667%0%4#_None%7%2.666667%0%4#Normal%5%32%0%4#Slide%6%10.66667%0%4#_None%7%2.666667%0%4#Normal%5%32%0%4#Slide%6%10.66667%0%4,,True,
F_Generic2D,True,78,1|False||True|Normal%-4%4%0%0#_None%-4%4%0%0#Normal%-2%8%0%0#Normal%0%16%0%0#Normal%-4%16%0%0#_None%-4%8%0%0#Normal%0%8%0%0#Normal%2%8%0%0#Normal%-5%8%0%0#_None%3%4%0%0#Normal%3%8%0%0#Normal%0%8%0%0#_None%0%8%0%0#Normal%-5%8%0%0,,True,
F_Generic2D,True,86,1|False||True|Normal%0%8%0%0#Normal%-4%4%0%0#_None%-4%8%0%0#Normal%-4.5%8%0%0#Normal%-2%8%0%0#_None%-4%4%0%0#Normal%-5%8%0%0#_None%3%8%0%0#Normal%0%4%0%0#_None%4.5%8%0%0#_None%1.5%8%0%0#_None%0%8%0%0#_None%-4%8%0%0,,True,
F_Label,True,0,,,,
F_Line,True,94,"|1|4|Seconds|11|False|OutQuad|(0.00, 4.00)|0%False%(0.00, 0.00)%(0.00, 0.00)%-1%None%False%90%0%-1%None%True%0%0.2%1%None%False%0%(0.00, 0.00)#0%False%(0.00, 13.00)%(0.00, 0.00)%-1%None%False%-45%0%-1%None%True%0%0.7%1%None%False%0%(0.00, 0.00)#0%False%(0.00, 13.00)%(0.00, 0.00)%-1%None%False%45%0%-1%None%True%0%0.7%1%None%False%0%(0.00, 0.00)",,False,
F_Line,True,94,"|14|2|Seconds|0.4|False|InQuad|(0.00, 0.00)|0%False%(0.00, 10.00)%(0.00, 0.00)%-1%None%True%-30%-100%-1%None%True%0.2%0%-1%None%False%0%(0.00, 0.00)#4%False%(0.00, 10.00)%(0.00, 0.00)%-1%None%True%30%100%-1%None%True%0.2%0%-1%None%False%0%(0.00, 0.00)",,False,
F_AprilRabbit_5Lane,True,94,,,False,
F_CameraMove,True,127,"8|1|0|0%False%(0.00, 0.20, 0.00)%True%(0.00, 0.00, -3.00)%True%0%OutQuad%Relative#0%False%(0.00, -0.20, 0.00)%True%(0.00, 0.00, 3.00)%True%0.2%OutBack%Relative#2%False%(0.00, -0.20, 0.00)%True%(0.00, 0.00, 3.00)%True%0%OutQuad%Relative#0%False%(0.00, -0.20, 0.00)%True%(0.00, 0.00, -3.00)%True%0.2%OutBack%Relative",,False,
F_Generic2D,True,122,1|False||True|Hold%0%0%0%1.333333,,False,
F_Generic2D,True,125,0.8|False||True|Slide%4%16%0%0#Slide%5.5%16%0%0#Slide%4%16%0%0#Slide%2.5%16%0%0#Slide%1%4%0%0#Normal%-6%8%0%0#Slide%0%16%0%0#Slide%0%16%0%0#Slide%0%4%0%0#Normal%6%8%0%0#Slide%0%16%0%0#Slide%0%16%0%0#Slide%0%8%0%0#Slide%0%8%0%0#Normal%-6%8%0%0#Slide%0%8%0%0#_None%0%8%0%0#Slide%0%8%0%0#Normal%6%8%0%0#Slide%0%8%0%0#Slide%0%4%0%0#Normal%-6%4%0%0#Slide%0%8%0%0#Slide%0%8%0%0#Normal%6%8%0%0#Slide%0%8%0%0#Slide%0%6%0%0#Slide%0%12%0%0#Normal%-6%8%0%0#Slide%0%8%0%0#_None%0%8%0%0#Slide%0%8%0%0#Normal%6%8%0%0#Slide%0%8%0%0,,False,
F_Generic2D,True,142,0.8|False||True|Slide%0%4%0%0#Normal%-6%8%0%0#Slide%0%16%0%0#Slide%0%16%0%0#Slide%0%4%0%0#Normal%6%8%0%0#Slide%0%16%0%0#Slide%0%16%0%0#Slide%0%8%0%0#Slide%0%24%0%0#Slide%0%24%0%0#Slide%0%24%0%0#Normal%-6%8%0%0#Slide%0%8%0%0#_None%0%8%0%0#Slide%0%16%0%0#Slide%0%16%0%0#Normal%6%8%0%0#Slide%0%8%0%0#Slide%0%4%0%0#Normal%-6%8%0%0#Slide%0%8%0%0#Slide%0%8%0%0#Slide%0%16%0%0#Slide%0%16%0%0#Normal%6%8%0%0#Slide%0%8%0%0#Slide%0%8%0%0#_None%6%16%0%0#Slide%0%16%0%0#Normal%-6%8%0%0#Slide%0%8%0%0#_None%0%0%0%0#Normal%-6%16%0%0#Normal%6%16%0%0#Normal%-5%16%0%0#Normal%5%16%0%0#Normal%-3.5%16%0%0#Normal%3%16%0%0#Normal%-1.5%16%0%0#Normal%0.5%16%0%0,,False,
F_Label,True,0,サビ,,,
F_LineDrop,True,158,32|4|False|270|False|1|3,,False,
F_Line,True,158,"|16|2|Seconds|1|False|InOutQuad|(0.00, 0.00)|0%True%(0.00, 20.00)%(0.00, -3.00)%-1%None%True%-40%0%-1%None%True%0.6%0%-1%None%False%0%(0.00, 0.00)#4%True%(0.00, 20.00)%(0.00, -3.00)%-1%None%True%40%0%-1%None%True%0.6%0%-1%None%False%0%(0.00, 0.00)",,False,
F_CameraMove,True,158,"1|4|0|0%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, 5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, 5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, -5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, -5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, -5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, -5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, 5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, 5.00)%True%1%OutQuad%Relative",,False,
F_Generic2D,True,158,1|False||True|Hold%-5%8%0%4#Normal%4%8%0%4#Flick%-5%8%0%4#_None%-3%0%0%4#Normal%1%16%0%4#Normal%-1%16%0%4#Hold%5%8%0%4#Normal%-4%8%0%4#Flick%5%8%0%4#_None%5%0%0%4#Normal%-6%16%0%4#Normal%-3%16%0%4#Normal%0%8%0%4#Normal%3%0%0%4#Normal%6%8%0%4#Normal%-1%0%0%4#Normal%2%8%0%4#Normal%-5%0%0%4#Normal%-2%8%0%4,,False,
F_AprilRabbit_EffectNoteDrop,True,163,Slide,,False,
F_ContinuousNotes,True,163,"8|Slide|16|(0.00, 5.00)|2|OutSine|5.333333",,False,
F_Generic2D,True,166,1|False||True|Flick%4%16%0%0#Slide%5.5%16%0%8#Slide%6.5%16%0%8#Slide%6.5%16%0%8#Slide%6.5%0%0%8#Flick%-4%16%0%0#Slide%-5.5%16%0%8#Slide%-6.5%16%0%8#Slide%-6.5%16%0%8#Slide%-6.5%0%0%8#Hold%4.5%8%0%8#Hold%1.5%8%0%8#Hold%-1.5%8%0%8#Hold%-4.5%8%0%8,,False,
F_Generic2D,True,170,1|False||True|Normal%4%6%0%0#Normal%0%8%0%0#_None%4%12%0%0#Normal%-4%8%0%0#_None%4%8%0%0#Normal%4%8%0%0#Normal%-4%8%0%0#Normal%4%8%0%0,,False,
F_Generic2D,True,174,1|False||True|Hold%-5%8%0%4#Normal%4%8%0%4#Normal%2%0%0%4#Flick%-5%8%0%4#_None%-3%0%0%4#Normal%0%16%1.2%4#Normal%0%16%1.2%4#Hold%5%8%0%4#Normal%-4%8%0%4#Flick%5%0%0%4#Normal%-2%8%0%4#_None%5%0%0%4#Normal%-6%16%0%4#Slide%-3%16%0%4#Slide%0%8%0%4#Normal%6%24%0%4#Normal%2%24%0%4#Normal%-2%24%0%4#Normal%-6%8%0%4#Hold%0%4%0%4#Slide%-2%8%0%4#Slide%2%8%0%4#Slide%-2%8%0%4,,True,
F_Generic2D,True,182,1|False||True|Normal%-4%4%0%0#Normal%-4%4%0%0#Normal%4%4%0%0#Normal%4%4%0%0#Normal%-4%6%0%0#Normal%4%8%0%0#_None%1.9%12%3.1%0#Normal%-4%8%0%0#_None%1.9%0%3.1%0#Normal%4%16%0%0#Normal%3.7%16%1.3%0#Normal%3.4%16%1.6%0#Normal%3.1%16%1.9%0#Normal%2.8%16%2.2%0#Normal%2.5%16%2.5%0#Normal%2.2%16%2.8%0#Normal%1.9%16%3.1%0,,False,
F_Label,True,0,,,,
F_Line,True,190,"|8|1|LPB|4|False|OutQuad|(0.00, 4.00)|0%True%(15.00, 0.00)%(5.00, 0.00)%-1%None%False%90%1080%-1%None%False%0.5%1%1%None%False%0%(0.00, 0.00)#4%True%(5.00, 0.00)%(15.00, 0.00)%-1%InQuad%False%90%1080%-1%None%True%0.3%0%-1%InQuad%False%0%(0.00, 0.00)#4%True%(5.00, 0.00)%(-5.00, 0.00)%-1%InQuad%False%90%1080%-1%None%True%0.3%0%-1%InQuad%False%0%(0.00, 0.00)",,False,
F_Line,True,192,"|7|1|LPB|4|False|OutQuad|(0.00, 4.00)|0%True%(15.00, 0.00)%(5.00, 0.00)%-1%None%False%90%1080%-1%None%False%0.5%1%1%None%False%0%(0.00, 0.00)#4%True%(5.00, 0.00)%(15.00, 0.00)%-1%InQuad%False%90%1080%-1%None%True%0.3%0%-1%InQuad%False%0%(0.00, 0.00)#4%True%(5.00, 0.00)%(-5.00, 0.00)%-1%InQuad%False%90%1080%-1%None%True%0.3%0%-1%InQuad%False%0%(0.00, 0.00)",,True,
F_Line,True,190,"|15|2|Seconds|1|False|InOutQuad|(0.00, 0.00)|0%True%(0.00, -10.00)%(0.00, 16.00)%-1%None%True%-40%0%-1%None%True%0.4%0%-1%None%False%0%(0.00, 0.00)#4%True%(0.00, -10.00)%(0.00, 16.00)%-1%None%True%40%0%-1%None%True%0.4%0%-1%None%False%0%(0.00, 0.00)",,False,
F_CameraMove,True,190,"1|4|0|0%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, 5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, 5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, -5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, -5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, -5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, -5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, 5.00)%True%1%OutQuad%Relative#1%False%(0.00, 0.00, 0.00)%True%(0.00, 0.00, 5.00)%True%1%OutQuad%Relative",,False,
F_CameraMove,True,190,"30|4|0|0%True%(0.00, 0.20, 0.00)%False%(0.00, 0.00, 3.00)%True%0%OutQuad%Relative#0%True%(0.00, -0.20, 0.00)%False%(0.00, 0.00, 3.00)%True%0.2%OutQuad%Relative",,False,
F_Generic2D,True,190,1|False||True|Hold%4%8%0%5.333333#Slide%4%8%0%5.333333#Hold%6%8%0%5.333333#Slide%6%8%0%5.333333#Hold%3%8%0%5.333333#Slide%3%8%0%5.333333#Hold%5%8%0%5.333333#Slide%5%8%0%5.333333#Hold%4%8%0%5.333333#Slide%4%8%0%5.333333#Hold%6%8%0%5.333333#Slide%6%8%0%5.333333,,False,
F_Generic2D,True,190,1|False||True|_None%-4%8%0%5.333333#Normal%-4%4%0%5.333333#Normal%-2%16%0%5.333333#Normal%-2%8%0%5.333333#_None%-4%16%0%5.333333#Normal%-6%4%0%5.333333#Normal%0%16%0%5.333333#Normal%0%8%0%5.333333#_None%-4%16%0%5.333333#Normal%-4%8%0%5.333333#Normal%-5%8%0%5.333333#Normal%-6%16%0%5.333333#Slide%-3%16%0%5.333333#Slide%0%16%0%5.333333#Slide%3%16%0%5.333333#Slide%6%16%0%5.333333#Slide%3%16%0%5.333333#Slide%0%16%0%5.333333#Slide%-3%16%0%5.333333#Slide%-6%16%0%5.333333,,False,
F_AprilRabbit_EffectNoteDrop,True,195,Flick,,True,
F_AprilRabbit_TouchHold,True,198,False%-5%0%0%2#False%5%4%0%2#False%-2%0%0%2#False%2%4%0%2,,False,
F_Generic2D,True,198,1|False||True|_None%0%4%0%0#_None%0%4%0%0#Normal%0%0%0%0#Normal%4%8%0%0#Normal%0%8%0%0#Normal%-4%0%0%0#Normal%0%8%0%0#Normal%0%8%0%0#_None%0%0%0%0#Normal%1%0%0%0#Slide%5%6%0%0#Slide%-2%0%0%0#Normal%3%8%0%0#_None%5%12%0%0#Normal%-5%0%0%0#Slide%-1%8%0%0#_None%-1%8%0%0#Normal%-5%8%0%0#Normal%-5%8%0%0#Normal%5%8%0%0,,False,
F_Generic2D,True,206,1|False||True|Hold%4%8%0%5.333333#Slide%4%8%0%5.333333#Hold%6%8%0%5.333333#Slide%6%8%0%5.333333#Hold%3%8%0%5.333333#Slide%3%8%0%5.333333#Hold%5%8%0%5.333333#Slide%5%8%0%5.333333#Hold%4%8%0%8#_None%4%8%0%5.333333#Hold%3%8%0%5.333333#Slide%3%8%0%5.333333,,True,
F_Generic2D,True,206,1|False||True|_None%-4%8%0%5.333333#Normal%-4%4%0%5.333333#Normal%-2%16%0%5.333333#Normal%-2%8%0%5.333333#_None%-4%16%0%5.333333#Normal%-6%4%0%5.333333#Normal%0%16%0%5.333333#Normal%0%8%0%5.333333#_None%-4%16%0%5.333333#Normal%-4%24%0%5.333333#Normal%5%24%0%5.333333#Normal%-2%24%0%5.333333#_None%-5%8%0%5.333333#Normal%-5%4%0%5.333333#Normal%5%8%0%5.333333#Normal%0%8%0%5.333333#Normal%-5%8%0%5.333333,,True,
F_Generic2D,True,214,1|False||True|Hold%-7%8%0%4#Normal%0%8%0%1#Hold%6%8%0%4#Normal%0%8%0%1#Hold%-5%8%0%4#Normal%0%8%0%1#Hold%4%8%0%1#Normal%0%8%0%1#Hold%-4%8%0%1.33333#Slide%-4%0%0%1#Slide%4%8%0%1#Slide%-4%0%0%1#Slide%4%8%0%1#Slide%-4%0%0%1#Slide%4%8%0%1#Slide%-4%0%0%1#Slide%4%4%0%1,,False,
F_Generic2D,True,222,1|False||True|Normal%0%0%0%0,,False,
F_Generic2D,True,229,0.5|False|NoteGenerating.P_Transform|True|Slide%0%0%0%0,"P_Transform!(0.00, 4.00)=0",False,
F_Generic2D,True,229,0.5|False|NoteGenerating.P_Transform|True|Slide%0%0%0%0,"P_Transform!(0.00, 4.00)=180",False,
F_AprilRabbit_LastNote,True,222,,,False,
F_Result,True,234,,,,
